type,space,price,area_price,address,metro,time_to_metro,date,source
Квартира-студия,24,7 150 000₽,293 033 ₽,"4-я линия Васильевского острова, 51",Василеостровская,10,08.02.2024,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_244_m_55_et._4130123118?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSYkxPRGZBN2FIS3dXQ3BFIjt9qJc1HT8AAAA
2-к. квартира,53,14 900 000₽,281 132 ₽,"Московский пр-т, 172к7",Электросила,5,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53_m_16_et._7930859981?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSYkxPRGZBN2FIS3dXQ3BFIjt9qJc1HT8AAAA
Аукцион: 1-к. квартира,40,от 6 546 800₽,160 068 ₽,"Малая Балканская ул., 50к2",Дунайская,20,24.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_1-k._kvartira_409_m_510_et._7896287290?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSYkxPRGZBN2FIS3dXQ3BFIjt9qJc1HT8AAAA
4-к. квартира,81,14 500 000₽,178 792 ₽,"ул. Типанова, 29",Московская,30,23.07.2025,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_811_m_410_et._7551528223?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
Апартаменты-студия,19,4 800 000₽,252 632 ₽,"ул. Салова, 61",Бухарестская,5,21.03.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_19_m_1018_et._7257734402?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,75,20 000 000₽,264 550 ₽,"Средний пр-т Васильевского острова, 35",Василеостровская,5,27.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_756_m_56_et._7906837564?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,68,21 900 000₽,322 059 ₽,"ул. Маяковского, 42",Чернышевская,10,29.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_68_m_45_et._7738584008?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
3-к. квартира,56,10 700 000₽,188 713 ₽,"Тихорецкий пр-т, 25к1",Политехническая,20,24.02.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_567_m_79_et._4977767420?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
1-к. квартира,40,11 500 000₽,287 500 ₽,"Малая Бухарестская ул., 5к2",Дунайская,15,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_40_m_1216_et._7968208057?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
3-к. квартира,69,15 749 000₽,225 308 ₽,"Лиговский пр-т, 121",Лиговский проспект,5,30.07.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_699_m_35_et._7554576474?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
4-к. квартира,140,46 400 000₽,330 014 ₽,"ул. Жуковского, 49",Площадь Восстания,10,20.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_1406_m_35_et._7882632329?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
Апартаменты-студия,24,6 999 999₽,283 401 ₽,"5-й Предпортовый пр., 2",Московская,20,28.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_247_m_210_et._7713134794?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
1-к. квартира,32,6 600 000₽,202 454 ₽,"Белорусская ул., 26к1",Проспект Большевиков,31,24.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_326_m_512_et._7817120501?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
3-к. квартира,65,26 900 000₽,411 945 ₽,"Бронницкая ул., 11",Технологический ин-т I,5,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_653_m_69_et._7919393800?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
1-к. квартира,33,10 500 000₽,313 433 ₽,"Кушелевская дорога, 7к5",Площадь Мужества,30,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_335_m_521_et._7919508968?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,49,12 900 000₽,263 265 ₽,"пр-т КИМа, 4Б",Приморская,10,18.03.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49_m_59_et._7237463157?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
3-к. квартира,92,39 900 000₽,433 225 ₽,"наб. реки Фонтанки, 17",Гостиный двор,10,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_921_m_35_et._8045126747?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
3-к. квартира,89,20 000 000₽,224 467 ₽,"Бухарестская ул., 23к1",Международная,10,21.03.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_891_m_610_et._7247259000?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,67,23 000 000₽,343 284 ₽,"Кременчугская ул., 17к2",Площадь А. Невского II,15,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_67_m_69_et._7902362850?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
3-к. квартира,71,9 200 000₽,128 312 ₽,"Хасанская ул., 14к1",Проспект Большевиков,30,02.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_717_m_19_et._7675955605?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
3-к. квартира,167,96 500 000₽,576 464 ₽,"Воскресенская наб., 4",Чернышевская,15,27.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1674_m_99_et._7693941393?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
Квартира-студия,24,7 150 000₽,293 033 ₽,"4-я линия Васильевского острова, 51",Василеостровская,10,08.02.2024,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_244_m_55_et._4130123118?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,53,14 900 000₽,281 132 ₽,"Московский пр-т, 172к7",Электросила,5,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53_m_16_et._7930859981?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
Аукцион: 1-к. квартира,40,от 6 546 800₽,160 068 ₽,"Малая Балканская ул., 50к2",Дунайская,20,24.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_1-k._kvartira_409_m_510_et._7896287290?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
6-к. квартира,186,48 800 000₽,261 803 ₽,"аллея Поликарпова, 2",Пионерская,5,23.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/6-k._kvartira_1864_m_1718_et._7624419499?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
1-к. квартира,35,6 900 001₽,197 143 ₽,"Будапештская ул., 110/23",Дунайская,20,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_39_et._7901614909?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. апартаменты,58,10 690 000₽,181 803 ₽,"Архивная ул., 3к1",Улица Дыбенко,30,13.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_588_m_617_et._7947410465?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
1-к. квартира,29,12 000 000₽,406 780 ₽,"Кузнечный пер., 10",Владимирская,5,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_295_m_34_et._7987030486?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,77,16 000 000₽,207 792 ₽,"ул. Марата, 66/22",Лиговский проспект,10,05.08.2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_77_m_44_et._4131205478?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
4-к. квартира,102,24 500 000₽,238 791 ₽,"б-р Красных Зорь, 3",Ломоносовская,10,14.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_1026_m_55_et._7926185069?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
1-к. квартира,45,13 590 000₽,298 681 ₽,"Большой пр-т Петроградской стороны, 49/18",Петроградская,10,13.07.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_455_m_16_et._7473152625?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
1-к. квартира,35,7 100 000₽,202 857 ₽,"пос. Парголово, ул. Фёдора Абрамова, 21к3",Парнас,20,26.03.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_922_et._7232692164?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,63,16 500 000₽,258 621 ₽,"ул. Оптиков, 47к1",Беговая,20,23.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_638_m_825_et._7913783821?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
3-к. квартира,72,12 800 000₽,177 040 ₽,"ул. Щербакова, 4/18",Озерки,20,29.01.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_723_m_810_et._4873679209?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
1-к. квартира,42,11 499 000₽,273 786 ₽,"ул. Оптиков, 50к2",Беговая,20,06.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_42_m_712_et._7768954144?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,66,23 450 000₽,353 163 ₽,"ул. Нахимова, 11",Приморская,15,21.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_664_m_913_et._7913311048?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,69,23 500 000₽,339 105 ₽,"ул. Дыбенко, 8к3",Улица Дыбенко,20,01.03.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_693_m_314_et._4733601396?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,54,14 300 000₽,261 905 ₽,"Коломяжский пр-т, 26",Пионерская,5,27.09.2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_546_m_324_et._4222777488?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
3-к. квартира,100,25 000 000₽,249 004 ₽,"пр-т Науки, 19к2",Академическая,5,06.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1004_m_815_et._7878340472?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,47,12 799 000₽,268 887 ₽,"ул. Кораблестроителей, 46к1В",Приморская,15,13.02.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_476_m_716_et._4676890836?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
Аукцион: 3-к. квартира,70,от 10 000 000₽,141 044 ₽,"ул. Лагоды, 7",Ладожская,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_3-k._kvartira_709_m_621_et._7925115405?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
3-к. квартира,56,11 000 000₽,194 004 ₽,"Купчинская ул., 16к1",Купчино,15,15.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_567_m_29_et._7867959601?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
1-к. апартаменты,52,12 451 000₽,237 162 ₽,"5-й Предпортовый пр., 2",Московская,20,27.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._apartamenty_525_m_520_et._7646883766?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
Апартаменты-студия,23,8 737 500₽,375 000 ₽,"Каменноостровский пр-т, 45",Петроградская,5,26.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_233_m_66_et._7780739989?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJrN3BiMHl3MWo3VlgyRUFmIjt9dc33uD8AAAA
2-к. квартира,53,14 900 000₽,281 132 ₽,"Московский пр-т, 172к7",Электросила,5,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53_m_16_et._7930859981?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
Аукцион: 1-к. квартира,40,от 6 546 800₽,160 068 ₽,"Малая Балканская ул., 50к2",Дунайская,20,24.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_1-k._kvartira_409_m_510_et._7896287290?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
6-к. квартира,186,48 800 000₽,261 803 ₽,"аллея Поликарпова, 2",Пионерская,5,23.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/6-k._kvartira_1864_m_1718_et._7624419499?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
1-к. квартира,35,6 900 001₽,197 143 ₽,"Будапештская ул., 110/23",Дунайская,20,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_39_et._7901614909?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
2-к. апартаменты,58,10 690 000₽,181 803 ₽,"Архивная ул., 3к1",Улица Дыбенко,30,13.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_588_m_617_et._7947410465?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
1-к. квартира,29,12 000 000₽,406 780 ₽,"Кузнечный пер., 10",Владимирская,5,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_295_m_34_et._7987030486?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
2-к. квартира,77,16 000 000₽,207 792 ₽,"ул. Марата, 66/22",Лиговский проспект,10,05.08.2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_77_m_44_et._4131205478?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
4-к. квартира,102,24 500 000₽,238 791 ₽,"б-р Красных Зорь, 3",Ломоносовская,10,14.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_1026_m_55_et._7926185069?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
1-к. квартира,45,13 590 000₽,298 681 ₽,"Большой пр-т Петроградской стороны, 49/18",Петроградская,10,13.07.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_455_m_16_et._7473152625?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
1-к. квартира,35,7 100 000₽,202 857 ₽,"пос. Парголово, ул. Фёдора Абрамова, 21к3",Парнас,20,26.03.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_922_et._7232692164?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
3-к. квартира,72,12 800 000₽,177 040 ₽,"ул. Щербакова, 4/18",Озерки,20,29.01.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_723_m_810_et._4873679209?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
Квартира-студия,22,8 420 000₽,382 727 ₽,"Большая Посадская ул., 4",Горьковская,5,26.05.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_22_m_24_et._7419888378?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
1-к. квартира,42,11 499 000₽,273 786 ₽,"ул. Оптиков, 50к2",Беговая,20,06.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_42_m_712_et._7768954144?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
3-к. квартира,45,10 400 000₽,227 571 ₽,"ул. Комсомола, 15",Площадь Ленина,10,01.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_457_m_55_et._7673965155?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
2-к. квартира,66,23 450 000₽,353 163 ₽,"ул. Нахимова, 11",Приморская,15,21.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_664_m_913_et._7913311048?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
2-к. квартира,69,23 500 000₽,339 105 ₽,"ул. Дыбенко, 8к3",Улица Дыбенко,20,01.03.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_693_m_314_et._4733601396?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
2-к. квартира,54,14 300 000₽,261 905 ₽,"Коломяжский пр-т, 26",Пионерская,5,27.09.2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_546_m_324_et._4222777488?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
3-к. квартира,100,25 000 000₽,249 004 ₽,"пр-т Науки, 19к2",Академическая,5,06.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1004_m_815_et._7878340472?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
2-к. квартира,47,12 799 000₽,268 887 ₽,"ул. Кораблестроителей, 46к1В",Приморская,15,13.02.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_476_m_716_et._4676890836?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJWWmZYcHBnRlVzSVdna2pzIjt9KxDLgD8AAAA
